place_id,place_name,place_type,popularity,rating_count,average_rating,budget,keywords
966,UpTown Mall,['indoor'],7967,4000,4.19,100,"['Gardening', 'Travel', 'Pet lovers', 'History and politics', 'Outdoor activities', 'Photography', 'Dancing', 'DIY and crafts', 'Reading', 'Sports', 'Music', 'Fashion', 'Health and fitness', 'Technology', 'Art and culture', 'Science and nature', 'Cars', 'Food and drink']"
539,Xcape Egypt - Cairo,['indoor'],1182,100,2.31,1000,"['Sports', 'Gardening', 'Volunteering', 'Outdoor activities', 'Movies and TV', 'Parenting', 'Reading', 'Travel', 'Health and fitness', 'Cars', 'Technology', 'Fashion', 'Food and drink', 'Science and nature', 'History and politics', 'Music', 'Dancing', 'Art and culture', 'Pet lovers', 'DIY and crafts']"
874,El Sokhna Port,"['outdoor', 'indoor']",5267,2000,3.5,100,"['Science and nature', 'Travel', 'Gardening', 'DIY and crafts', 'Dancing', 'Volunteering', 'Movies and TV', 'Reading', 'History and politics', 'Food and drink', 'Outdoor activities', 'Sports', 'Art and culture', 'Cars', 'Pet lovers', 'Photography', 'Music', 'Technology', 'Health and fitness', 'Fashion']"
663,"Pegasus Lounge Bar, Alexandria","['outdoor', 'indoor']",6863,4000,1.96,1000,"['Sports', 'Music', 'Technology', 'Volunteering', 'Parenting', 'Dancing', 'Food and drink', 'Health and fitness', 'Cars']"
590,Ras El-Soda Beach,"['indoor', 'outdoor']",6914,1000,2.27,500,"['Travel', 'Gardening', 'Outdoor activities', 'Reading', 'Music', 'Health and fitness']"
623,The Nile Ritz-Carlton - Cairo,['indoor'],5063,200,2.12,250,"['Fashion', 'Photography', 'Dancing', 'Music', 'Art and culture', 'History and politics', 'Gardening', 'Volunteering', 'Sports', 'Pet lovers', 'Movies and TV', 'Science and nature']"
617,The Halls Egypt - Cairo,"['indoor', 'outdoor']",2431,5000,1.78,500,"['Technology', 'DIY and crafts', 'Pet lovers', 'Food and drink', 'Photography', 'Parenting', 'Volunteering', 'Outdoor activities', 'Sports', 'Dancing']"
305,El Hanager Arts Centre - Cairo,['indoor'],3930,200,1.57,250,['Cars']
98,Aswan Dam,['outdoor'],3669,200,4.3,100,"['Fashion', 'Movies and TV', 'Parenting', 'Sports', 'Food and drink', 'Art and culture', 'Science and nature']"
178,"Club 35, Cairo","['indoor', 'outdoor']",9034,100,4.2,1000,"['Cars', 'Food and drink', 'Technology', 'Reading', 'Outdoor activities', 'Science and nature', 'Pet lovers', 'Art and culture', 'Health and fitness', 'Dancing', 'Fashion', 'Photography', 'Music']"
679,Rooms Egypt - Alexandria,"['outdoor', 'indoor']",2721,4000,4.67,500,"['Photography', 'Music', 'Sports', 'History and politics', 'Health and fitness', 'Technology', 'Gardening', 'Outdoor activities', 'DIY and crafts', 'Parenting', 'Pet lovers']"
289,"The Cellar, Cairo",['indoor'],6080,100,2.13,100,"['Food and drink', 'Reading', 'Volunteering', 'Travel', 'Dancing', 'Movies and TV', 'Sports', 'Music', 'Cars', 'DIY and crafts', 'Gardening']"
231,Breakout Egypt - Alexandria,['outdoor'],1558,500,3.24,1000,"['Outdoor activities', 'Volunteering', 'Health and fitness', 'Reading', 'Fashion', 'Science and nature', 'Cars', 'Movies and TV', 'Food and drink', 'Art and culture', 'Parenting', 'Pet lovers', 'Photography', 'Gardening', 'DIY and crafts']"
814,Alexandria City Center,['outdoor'],7632,3000,1.16,500,"['Pet lovers', 'Movies and TV', 'Health and fitness', 'Food and drink', 'Photography', 'DIY and crafts', 'History and politics', 'Music', 'Cars', 'Technology', 'Sports']"
352,"Cap d'Or, Alexandria",['outdoor'],7086,3000,3.37,1000,"['Sports', 'Parenting', 'Fashion', 'Cars', 'Movies and TV', 'DIY and crafts', 'Science and nature', 'Photography', 'Dancing', 'History and politics', 'Health and fitness', 'Reading', 'Pet lovers']"
444,Wadi Degla Sporting Club - Cairo,['indoor'],9412,500,2.93,500,"['Sports', 'Fashion', 'Technology', 'Food and drink', 'Movies and TV', 'Photography', 'DIY and crafts', 'Cars', 'Outdoor activities', 'Health and fitness', 'Volunteering', 'Science and nature', 'Travel', 'Music', 'Dancing']"
696,Al Madina Park,"['outdoor', 'indoor']",8464,10000,4.72,250,"['Volunteering', 'Dancing', 'Sports', 'Movies and TV', 'Music', 'Fashion', 'Technology', 'Health and fitness', 'Travel', 'Food and drink', 'Science and nature', 'Pet lovers', 'History and politics', 'Reading', 'Outdoor activities', 'Art and culture']"
20,Dahab Beach,"['outdoor', 'indoor']",8904,100,1.25,500,"['Music', 'Pet lovers', 'Science and nature', 'Outdoor activities', 'Movies and TV', 'Dancing', 'Technology', 'Cars', 'Photography', 'Sports', 'Fashion', 'Volunteering', 'DIY and crafts']"
266,Cairo International Park,"['indoor', 'outdoor']",1008,3000,2.06,1000,"['Science and nature', 'Dancing', 'Volunteering', 'Gardening', 'Pet lovers']"
292,Cairo Festival City - Cairo,"['indoor', 'outdoor']",638,2000,3.91,1000,"['Music', 'Gardening', 'Sports', 'Technology', 'Cars', 'Science and nature', 'Parenting', 'Art and culture', 'Fashion', 'Pet lovers', 'Food and drink', 'DIY and crafts', 'Movies and TV', 'Health and fitness', 'Travel', 'Reading', 'History and politics', 'Outdoor activities']"
577,Sky Fun Amusement Park,['indoor'],1969,4000,1.71,100,"['Science and nature', 'Volunteering', 'Food and drink', 'Movies and TV', 'Health and fitness', 'Art and culture', 'Travel', 'DIY and crafts', 'Outdoor activities']"
321,"Roasting House - New Cairo, Cairo",['indoor'],6006,4000,4.96,1000,"['Music', 'Art and culture', 'Pet lovers', 'Reading', 'Food and drink', 'DIY and crafts', 'Outdoor activities', 'Photography']"
341,The District Mall,"['indoor', 'outdoor']",2420,10000,4.17,500,"['Music', 'Outdoor activities', 'Volunteering', 'Gardening', 'Health and fitness']"
146,"The GrEEK Campus - New Cairo, Cairo",['outdoor'],3772,1000,1.08,100,"['Science and nature', 'Gardening', 'Fashion', 'History and politics', 'Technology', 'Food and drink', 'Parenting', 'Sports', 'Cars', 'Art and culture', 'Health and fitness', 'Movies and TV', 'Pet lovers', 'Outdoor activities']"
890,"Delice - Heliopolis, Cairo",['indoor'],6992,100,3.12,100,"['Cars', 'Food and drink', 'Volunteering']"
278,Hysteria Egypt - Cairo,"['indoor', 'outdoor']",3135,200,2.04,1000,"['Health and fitness', 'Music', 'Art and culture', 'Pet lovers', 'Sports', 'Fashion', 'Technology', 'Movies and TV', 'Volunteering', 'Photography', 'Dancing', 'History and politics', 'Cars', 'Reading', 'Parenting', 'Food and drink']"
978,Dream Park,['indoor'],9624,2000,1.51,250,"['DIY and crafts', 'Fashion', 'Dancing', 'Photography', 'Cars', 'Health and fitness', 'Art and culture', 'Pet lovers', 'History and politics', 'Reading', 'Gardening', 'Food and drink', 'Parenting', 'Movies and TV', 'Science and nature']"
643,"Java Java - Heliopolis, Cairo","['outdoor', 'indoor']",2472,4000,4.13,100,"['Cars', 'Music', 'Movies and TV', 'Fashion', 'Art and culture', 'Dancing', 'Photography', 'Health and fitness', 'Sports', 'Reading', 'DIY and crafts', 'Gardening']"
513,Renaissance Cairo Mirage City Hotel - Cairo,"['outdoor', 'indoor']",258,200,4.81,1000,"['Science and nature', 'Pet lovers', 'Dancing']"
931,"Filfila - Downtown, Cairo","['indoor', 'outdoor']",3658,4000,2.94,1000,"['Sports', 'Travel', 'Outdoor activities', 'Dancing', 'Health and fitness', 'Art and culture']"
763,Al-Orman Garden,['outdoor'],1836,10000,3.19,1000,"['Travel', 'Movies and TV', 'Science and nature', 'Sports', 'Parenting', 'Music', 'Food and drink', 'Dancing', 'Technology', 'Outdoor activities', 'Gardening', 'Volunteering', 'Reading', 'DIY and crafts', 'Pet lovers']"
593,"Amici Bar & Grill, Cairo",['outdoor'],1432,4000,2.08,100,"['Outdoor activities', 'Gardening', 'Science and nature', 'Cars', 'Technology', 'History and politics', 'DIY and crafts', 'Movies and TV']"
307,"Deck 35, Alexandria","['outdoor', 'indoor']",2776,2000,2.89,500,"['Pet lovers', 'Photography', 'Gardening', 'Cars', 'Health and fitness', 'DIY and crafts', 'Science and nature']"
731,Exit Plan Egypt - Cairo,['outdoor'],8090,3000,1.43,500,"['History and politics', 'Technology', 'Health and fitness', 'Photography', 'Volunteering', 'Gardening', 'Outdoor activities', 'Pet lovers', 'Fashion', 'Dancing', 'Music', 'Sports', 'Travel', 'Art and culture', 'Food and drink']"
621,"Tamarai, Cairo","['outdoor', 'indoor']",755,500,2.15,100,"['Photography', 'Science and nature', 'Parenting', 'Technology', 'History and politics', 'Dancing', 'Reading', 'Movies and TV', 'Music']"
120,Sun City Aqua Park,"['outdoor', 'indoor']",9125,200,4.62,250,"['Volunteering', 'Parenting', 'Art and culture']"
396,"Cafe Tabasco - Maadi, Cairo",['indoor'],2335,3000,3.11,100,"['Volunteering', 'Science and nature', 'Photography', 'Art and culture', 'Technology', 'Health and fitness', 'Music', 'Parenting']"
49,Conrad Cairo - Cairo,"['outdoor', 'indoor']",4815,2000,1.91,100,"['Parenting', 'Music', 'Cars']"
914,Sindbad Aqua Park,"['outdoor', 'indoor']",2348,3000,4.67,1000,"['Fashion', 'Sports', 'Music', 'Science and nature', 'Art and culture', 'Volunteering', 'Reading', 'History and politics', 'Pet lovers', 'Technology', 'Travel', 'Health and fitness', 'Cars', 'Photography', 'Parenting', 'Outdoor activities', 'Dancing', 'Gardening', 'Food and drink']"
921,Blue Bay,"['outdoor', 'indoor']",5541,3000,4.02,1000,"['Health and fitness', 'Pet lovers', 'Food and drink']"
457,First Mall,"['indoor', 'outdoor']",2065,2000,3.65,1000,"['Reading', 'Sports', 'History and politics', 'Gardening', 'Art and culture', 'Science and nature', 'Music', 'Fashion', 'Travel']"
274,Coney Island,"['indoor', 'outdoor']",2045,200,3.55,250,"['Fashion', 'Food and drink', 'Science and nature', 'Music', 'Travel', 'Outdoor activities', 'DIY and crafts', 'History and politics', 'Sports', 'Art and culture', 'Parenting', 'Gardening', 'Health and fitness', 'Technology', 'Dancing', 'Pet lovers', 'Movies and TV', 'Volunteering', 'Cars', 'Photography']"
822,The Room Egypt - Alexandria,['indoor'],4000,4000,4.12,250,"['DIY and crafts', 'Science and nature', 'History and politics', 'Gardening', 'Photography', 'Music', 'Pet lovers', 'Art and culture', 'Dancing', 'Cars', 'Travel', 'Reading', 'Outdoor activities', 'Fashion', 'Food and drink', 'Health and fitness']"
832,Escape In Egypt - Cairo,"['outdoor', 'indoor']",5107,2000,2.23,100,"['Food and drink', 'Technology', 'Cars', 'Travel', 'Pet lovers', 'Fashion', 'History and politics', 'Volunteering', 'Sports', 'Dancing', 'Science and nature', 'Gardening', 'Parenting', 'Reading', 'Music', 'Health and fitness', 'Photography', 'DIY and crafts']"
607,The Room Egypt - Alexandria,"['indoor', 'outdoor']",5304,3000,1.62,1000,"['Gardening', 'Outdoor activities', 'Parenting', 'Food and drink', 'Science and nature', 'Music', 'Health and fitness']"
954,The Room Egypt - Alexandria,"['outdoor', 'indoor']",5812,5000,2.9,500,"['Food and drink', 'Dancing', 'Health and fitness', 'Fashion', 'Science and nature', 'Photography', 'Movies and TV', 'Reading', 'Travel', 'Cars', 'Art and culture']"
450,Cairo Contemporary Dance Center - Cairo,['outdoor'],7074,1000,2.8,250,"['DIY and crafts', 'Parenting', 'Gardening']"
1,Dream Park,"['indoor', 'outdoor']",8864,10000,4.71,100,['Fashion']
478,6th Dimension Egypt - Cairo,['indoor'],307,1000,3.75,100,"['Technology', 'Music', 'Art and culture', 'Cars', 'History and politics', 'Science and nature', 'Sports', 'Reading', 'Movies and TV', 'Volunteering', 'Travel', 'Photography', 'DIY and crafts', 'Fashion', 'Health and fitness', 'Parenting', 'Pet lovers']"
463,Green Valley,"['outdoor', 'indoor']",6900,100,1.26,250,"['DIY and crafts', 'Travel', 'Parenting', 'Reading', 'Gardening', 'Art and culture', 'Sports', 'Music', 'Cars']"
626,Insomnia Egypt - Cairo,['indoor'],2292,4000,1.37,250,"['Travel', 'Reading', 'Volunteering', 'Music', 'Fashion', 'Cars', 'Photography', 'Health and fitness', 'Food and drink', 'Gardening', 'Outdoor activities']"
132,Alexandria Zoo,['outdoor'],5572,4000,1.11,500,"['Science and nature', 'Outdoor activities', 'Fashion', 'Parenting', 'Travel', 'Food and drink', 'Pet lovers', 'Gardening', 'Health and fitness', 'Technology', 'Reading', 'Music']"
548,"Wunder Garten, Alexandria",['outdoor'],5595,2000,4.8,500,['Dancing']
516,Makadi Aqua Park,['indoor'],3771,2000,3.66,100,"['Parenting', 'Travel', 'Art and culture', 'Photography', 'Movies and TV', 'Science and nature', 'Reading']"
87,Al Koronfel Park,['indoor'],8286,10000,4.31,250,"['Fashion', 'Parenting', 'Music']"
525,Mystic Wadi,['outdoor'],582,100,4.85,500,"['Travel', 'Cars', 'Fashion', 'DIY and crafts', 'Gardening', 'Music', 'Outdoor activities', 'Food and drink']"
582,Shooting Club - Cairo,"['indoor', 'outdoor']",2829,1000,1.91,1000,"['Outdoor activities', 'Volunteering']"
118,Jungle Aqua Park,"['indoor', 'outdoor']",6240,1000,1.67,250,"['Health and fitness', 'History and politics', 'Food and drink', 'Fashion']"
27,"Brioche Doree - Cairo Festival City Mall, Cairo",['outdoor'],8583,2000,4.01,100,"['Fashion', 'Art and culture', 'Pet lovers', 'Movies and TV', 'Dancing', 'History and politics', 'Sports', 'Health and fitness', 'Parenting', 'Science and nature', 'Food and drink', 'Reading', 'Gardening', 'Travel', 'Outdoor activities', 'Volunteering', 'Technology', 'Music']"
124,"Starbucks - Nile City Towers, Cairo",['indoor'],5246,10000,1.44,500,"['DIY and crafts', 'Movies and TV', 'Photography', 'Cars', 'Parenting', 'Art and culture', 'Fashion', 'Gardening', 'Music', 'Sports', 'Pet lovers', 'Reading', 'Dancing', 'Outdoor activities', 'Volunteering', 'Science and nature', 'Health and fitness', 'Food and drink', 'Technology']"
838,Costa Coffee - Multiple locations in Cairo,"['outdoor', 'indoor']",2454,2000,3.61,100,"['Volunteering', 'Movies and TV', 'Fashion', 'Reading', 'Gardening', 'Parenting', 'Photography', 'Travel', 'DIY and crafts', 'History and politics', 'Music', 'Outdoor activities', 'Art and culture', 'Technology', 'Pet lovers', 'Food and drink', 'Cars', 'Health and fitness']"
171,30 June Stadium - Cairo,"['indoor', 'outdoor']",6910,2000,3.79,250,"['Art and culture', 'Photography', 'Music', 'Reading', 'Gardening', 'Cars']"
893,Mystic Wadi,"['indoor', 'outdoor']",9458,3000,1.29,100,"['Gardening', 'Food and drink', 'DIY and crafts']"
919,"New Marina, El Gouna","['indoor', 'outdoor']",2720,200,3.36,100,"['Art and culture', 'Travel', 'Science and nature', 'Volunteering', 'Parenting', 'Photography', 'Fashion', 'Music', 'Cars', 'Dancing']"
804,"Sufi - Zamalek, Cairo",['outdoor'],2985,100,4.55,250,"['Travel', 'Volunteering', 'Cars', 'Movies and TV', 'Health and fitness', 'History and politics', 'Photography', 'Dancing', 'Fashion', 'DIY and crafts', 'Outdoor activities', 'Pet lovers', 'Parenting']"
605,"Hard Rock Cafe, Cairo","['indoor', 'outdoor']",9867,3000,3.1,100,"['History and politics', 'DIY and crafts', 'Food and drink', 'Photography', 'Health and fitness', 'Music', 'Pet lovers', 'Movies and TV', 'Dancing', 'Volunteering', 'Science and nature', 'Fashion', 'Parenting', 'Cars', 'Travel', 'Technology', 'Sports', 'Gardening', 'Reading', 'Art and culture']"
330,"Enab Beirut, Cairo","['outdoor', 'indoor']",9446,2000,1.87,1000,"['Movies and TV', 'Health and fitness', 'Pet lovers', 'Outdoor activities', 'DIY and crafts', 'Music', 'Cars', 'Art and culture', 'Technology', 'Dancing', 'Gardening', 'Travel', 'Volunteering', 'Reading', 'Parenting', 'Science and nature', 'Fashion', 'History and politics', 'Photography', 'Food and drink']"
849,The Great Escape Egypt - Alexandria,['outdoor'],2751,2000,4.49,1000,"['Music', 'Dancing', 'DIY and crafts', 'Sports', 'Travel', 'Movies and TV', 'Pet lovers', 'Health and fitness', 'Volunteering', 'Gardening', 'Parenting']"
183,"The Bar, Cairo",['outdoor'],2064,100,2.82,1000,"['Gardening', 'Music', 'Dancing', 'Reading', 'Photography', 'Pet lovers', 'Travel', 'History and politics', 'Art and culture', 'Movies and TV', 'Science and nature', 'Volunteering', 'DIY and crafts', 'Fashion', 'Food and drink', 'Outdoor activities']"
927,"Left Bank, Cairo","['indoor', 'outdoor']",4595,5000,4.21,500,"['Dancing', 'Volunteering', 'Science and nature', 'Fashion', 'History and politics', 'Photography', 'Food and drink', 'Cars', 'Health and fitness', 'Reading', 'Music', 'Technology']"
522,"The Terrace, Cairo","['indoor', 'outdoor']",798,200,1.14,500,"['History and politics', 'Technology', 'Volunteering', 'Reading', 'Pet lovers', 'Cars', 'Fashion', 'Movies and TV', 'Art and culture', 'Travel', 'Photography', 'Gardening', 'Food and drink', 'Outdoor activities']"
667,"Cafe Supremo - New Cairo, Cairo",['indoor'],2560,100,3.09,1000,"['Travel', 'Photography', 'Outdoor activities', 'Sports', 'Reading', 'History and politics', 'Fashion', 'Health and fitness', 'Movies and TV', 'Music', 'Pet lovers', 'Food and drink', 'Dancing', 'Gardening', 'Technology', 'Volunteering', 'DIY and crafts', 'Parenting', 'Cars']"
651,"Pub 28, Cairo",['indoor'],6802,2000,1.55,100,['Movies and TV']
373,Soho Square Sharm El Sheikh,"['outdoor', 'indoor']",5759,4000,2.45,250,"['Outdoor activities', 'Movies and TV', 'Reading', 'Fashion', 'Art and culture', 'Gardening']"
101,"La Maison Blanche - Heliopolis, Cairo",['indoor'],1928,4000,3.12,500,"['Outdoor activities', 'Gardening', 'History and politics', 'Photography', 'Sports', 'Pet lovers', 'Fashion', 'Travel', 'Music', 'Health and fitness', 'DIY and crafts', 'Movies and TV', 'Parenting', 'Science and nature', 'Dancing', 'Technology', 'Volunteering', 'Art and culture', 'Food and drink', 'Cars', 'Reading']"
704,Escape Zone Egypt - Cairo,"['outdoor', 'indoor']",1419,5000,3.59,1000,"['Cars', 'Science and nature', 'Sports', 'Volunteering', 'Movies and TV', 'Travel', 'Art and culture', 'Dancing', 'Pet lovers', 'History and politics', 'Reading', 'DIY and crafts', 'Food and drink', 'Outdoor activities', 'Gardening', 'Photography']"
702,Wonderland Park,['outdoor'],3968,10000,2.63,500,"['Parenting', 'Gardening', 'Volunteering', 'Dancing', 'Sports', 'Movies and TV', 'Art and culture']"
86,"Caffè Nero - Cairo Festival City Mall, Cairo","['indoor', 'outdoor']",5759,4000,4.77,1000,"['Fashion', 'Movies and TV', 'Health and fitness', 'Volunteering', 'Reading', 'Travel', 'Art and culture', 'Pet lovers', 'Gardening', 'Technology', 'Outdoor activities']"
579,"Bamboo Beach, Hurghada","['outdoor', 'indoor']",8605,4000,4.5,1000,"['History and politics', 'DIY and crafts', 'Dancing', 'Fashion', 'Outdoor activities', 'Travel', 'Movies and TV', 'Technology', 'Gardening', 'Reading', 'Parenting']"
